,Achalasia,,1692,C50451,E1003,Failure of the smooth muscle fibers of the gastrointestinal tract to relax at any one point of junction of one part with another.,MedDRA:10000420:Achalasia,,,,,E10|E1003,,
,Ascites,,2596,C2885,E1004,"Accumulation of fluid in the peritoneal cavity. The fluid may be serous, hemorrhagic, or the result of tumor metastasis to the peritoneum.",MedDRA:10003445:Ascites,,,,,E10|E1004,,
,Bowel Burn,,1756,C50473,E1005,A thermal injury to the bowels.,MedDRA:10082501:Intestinal burn,Gastrointestinal System,Injury,,,E10|E1005,,
,Bowel Perforation,,2668,C39611,E1006,A rupture in the wall of the small or large intestine due to traumatic or pathologic processes.,MedDRA:10006056:Bowel perforation,Gastrointestinal System,Procedural Complications,,,E10|E1006,,
,Constipation,,3274,C37930,E1007,Irregular and infrequent or difficult evacuation of the bowels.,MedDRA:10010774:Constipation,,,,,E10|E1007,,
,Diarrhea,,1811,C2987,E1008,"Frequent, watery bowel movements.",MedDRA:10012727:Diarrhea,,,,,E10|E1008,,
,Dysphagia/ Odynophagia,,1815,C2980,E1009,A symptom referring to difficult and or painful swallowing.,MedDRA:10013950:Dysphagia,,,,,E10|E1009,,
,Eructate,,1839,C50550,E1010,"To belch, the casting of upwind from the stomach.",MedDRA:10015137:Eructation,,,,,E10|E1010,,
,Flatus,,1865,C50569,E1011,Gas or air in the gastrointestinal tract.,MedDRA:10016769:Flatus,,,,,E10|E1011,,
,Gastritis,,1874,C26780,E1012,Inflammation of the stomach.,MedDRA:10017853:Gastritis,,,,,E10|E1012,,
,Gastroesophageal Burn,,4475,C171982,E1013,"Thermal, chemical or radiation injury to stomach or esophagus.",MedDRA:10082500:Gastroesophageal burn,Gastrointestinal System,Injury,,,E10|E1013,,
,Gastrointestinal Hemorrhage,,4476,C48592,E1014,Bleeding originating from any part of the gastrointestinal tract.,MedDRA:10017960:Gastrointestinal hemorrhage,,,,,E10|E1014,,
,Gastrointestinal Regurgitation,,4477,C92560,E1015,"Flow in the opposite direction from normal, as the casting up of undigested food or gas from the stomach, or the backward flowing of blood into the heart, or between the chambers of the heart when a valve is incompetent.",MedDRA:10067171:Regurgitation,,,,,E10|E1015,,
,Hematemesis,,4478,C37964,E1016,Vomiting blood.,MedDRA:10019418:Hematemesis,,,,,E10|E1016,,
,Intra-Abdominal Hemorrhage,,4479,C78372,E1017,Bleeding within the abdominal cavity.,MedDRA:10055291:Intra-abdominal hemorrhage,,,,,E10|E1017,,
,Laceration(s) of Esophagus,,2398,C50841,E1018,"A torn, ragged, mangled wound, or an accidental cut of esophagus.",MedDRA:10068164:Esophageal laceration,,,,,E10|E1018,,
,Melena,,4480,C86571,E1019,"Abnormally dark tarry feces containing blood, usually from gastrointestinal bleeding.",MedDRA:10027162:Melena,,,,,E10|E1019,,
,Nausea,,1970,C3258,E1020,Upper abdominal discomfort associated with an urge to vomit.,MedDRA:10028813:Nausea,,,,,E10|E1020,,
,Pancreatitis,,4481,C3306,E1021,Inflammation of the pancreas.,MedDRA:10033645:Pancreatitis,Gastrointestinal System,Infections,,,E10|E1021,,
,Perforation of Esophagus,,2399,C50693,E1022,The presence of a hole or other type of opening in the esophageal wall through which the contents of the esophagus can pass into the mediastinum.,MedDRA:10034419:Perforation of esophagus,Gastrointestinal System,Procedural Complications,,,E10|E1022,,
,Peritoneal Laceration(s),,2003,C50695,E1023,A cut or tear of the peritoneum.,MedDRA:10068140:Peritoneal laceration,Gastrointestinal System,Injury,,,E10|E1023,,
,Peritonitis,,2252,C26849,E1024,Inflammation of the peritoneum due to infection by bacteria or fungi.,MedDRA:10034674:Peritonitis,Gastrointestinal System,Infections,,,E10|E1024,,
,Heartburn/Indigestion,,1883,C34670,E1025,"Abdominal discomfort with retrosternal pain usually associated with gastroesophageal reflux, pyrosis or dyspepsia.",MedDRA:10013946:Dyspepsia,,,,"Term/Definition was modified on 27 January 2022 (Old term/definition: Pyrosis/Heartburn: Abdominal discomfort with retrosternal pain usually associated with gastroesophageal reflux.) MedDRA mapping also updated from Heartburn(10019326) to Dyspepsia(10013946). For details, see comment No. 110 of the Change Log (Release Number 2022).",E10|E1025,,
,Rectal Anastomotic Leakage,,4482,C78583,E1026,Leakage due to breakdown of a rectal anastomosis.,MedDRA:10065894:Rectal anastomotic leak,Gastrointestinal System,Procedural Complications,Retired,Term retired for Release Number 2024. Use E2108 - Failure to Anastomose. See no. 81 of Change Log,E10|E1026,,
,Retroperitoneal Hemorrhage,,4483,C26944,E1027,Bleeding originating in the retroperitoneal area.,MedDRA:10038981:Retroperitoneal hemorrhage,,,,,E10|E1027,,
,Salivary Gland Problem,,4484,C26879,E1028,A non-neoplastic or neoplastic (benign or malignant) disorder involving a salivary gland.,MedDRA:10061935:Salivary gland disorder,,,,,E10|E1028,,
,,Dry Mouth,4485,C26917,E102801,The condition of not having enough saliva to keep the mouth moist.,MedDRA:10013781:Dry mouth,,,,,E10|E1028|E102801,,
,,Salivary Hypersecretion,4486,C172030,E102802,Excessive saliva production.,MedDRA:10039424:Salivary hypersecretion,,,,,E10|E1028|E102802,,
,Stenosis of the esophagus,,4487,C34595,E1029,Narrowing or tightening of the esophagus,MedDRA:10041978:Stenosis esophageal,,,,,E10|E1029,,
,Stomach Ulceration,,4488,C3388,E1030,The formation of sores or a break in the wall of the stomach.,MedDRA:10042116:Stomach ulcer,,,,,E10|E1030,,
,Stomatitis,,4489,C26887,E1031,Inflammation of the oral mucosa.,MedDRA:10042128:Stomatitis,,,,,E10|E1031,,
,,Glossitis,4490,C112199,E103101,Inflammation of the tongue.,MedDRA:10018386:Glossitis,,,,,E10|E1031|E103101,,
,Vomiting,,2144,C3442,E1032,Forceful ejection of the contents of the stomach through the mouth.,MedDRA:10047700:Vomiting,,,,,E10|E1032,,
,Unspecified Gastrointestinal Problem,,4491,C2990,E1033,"The report describes a non-specific problem with the gastrointestinal system. Note: Please use ""Appropriate Term / Code Not Available"" if the report describes a specific problem but the relevant term does not exist.",,,,,Term was added on 18 March 2020 for cases where the category of a health effect was reported but with no further details.,E10|E1033,,
,Fecal Urgency,,4818,C187363,E1034,A continual or recurrent inclination to evacuate the bowels.,MedDRA:10012114:Defecation urgency,,,,"Term was added on 27 January 2022. For details, see comment No. 7 of the Change Log (Release Number 2022).",E10|E1034,,
,Pneumoperitoneum,,4819,C99012,E1035,Free air within the peritoneal cavity.,MedDRA:10048299:Pneumoperitoneum,,,,"Term was added on 27 January 2022. For details, see comment No. 205 of the Change Log (Release Number 2022).",E10|E1035,,
,Colitis,,4879,C26723,E1036,Inflammation of the large intestine,MedDRA:10009887:Colitis,,,New,Term added for Release Number 2024. See no. 102 of Change Log,E10|E1036,,
,Increased Intra-Peritoneal Volume (IIPV),,4498,C171995,E1303,Abnormal build up of fluid in the abdomen.,MedDRA:10082492:Increased intraperitoneal volume,Kidney and Urinary Tract,Gastrointestinal System,,,E10|E1303,,
,Difficulty Chewing,,4522,C50492,E1607,"Problem with mastication due to pain, discomfort or loss of mobility in the jaw.",MedDRA:10067464:Chewing difficulty,Musculoskeletal System,Gastrointestinal System,,,E10|E1607,,
,Fecal Incontinence,,4571,C78498,E232401,Inability to control voluntary passage of feces from the body.,MedDRA:10016296:Fecal incontinence,Generalized Disorders,Gastrointestinal System,Modified (editorial),"Editorial change to add Gastrointestinal System as Secondary Category. For details, see comment No. 99 of the Change Log (Release Number 2023).
Code hierarchy adjusted for secondary category to prevent primary parent term appearing in three places. Release No. 2024",E10|E232401,,
Hepatic and Biliary System,,,,,E11,Hepatic and Biliary System,,,,Not selectable,Please use more detailed term within the hierarchy,E11,,
,Biliary Cirrhosis,,1736,C51225,E1101,Cirrhosis of the liver caused either by destruction of the intrahepatic bile ducts (primary biliary cholangitis) or blockage of the extrahepatic bile ducts (secondary biliary cholangitis).,MedDRA:10004659:Biliary cirrhosis,,,,"Definition was modified on 21 January 2021 (Old definition: Biliary Cirrhosis/Cirrhosis of the liver caused either by destruction of the intrahepatic bile ducts (primary biliary cirrhosis) or blockage of the extrahepatic bile ducts (secondary biliary cirrhosis).). For details, refer to comment No. 5 of the Change Log.",E11|E1101,,
,Hepatitis,,1897,C3095,E1102,"Inflammation of the liver; usually from a viral infection, but sometimes from toxic agents.",MedDRA:10056522:Hepatic infection,Hepatic and Biliary System,Infections,,,E11|E1102,,
,Hyperbilirubinemia,,1903,C27088,E1103,Abnormally high level of bilirubin in the blood. Excess bilirubin is associated with jaundice.,MedDRA:10020582:Hyperbilirubinemia,,,,,E11|E1103,,
,Liver Damage/Dysfunction,,1954,C50634,E1104,Non traumatic damage to the liver parenchyma resulting in hepatic insufficiency.,MedDRA:10019831:Hepatocellular damage,,,,,E11|E1104,,
,Liver Failure,,4492,C26922,E1105,"Sustained, and severe damage to the liver with significant loss of function.",MedDRA:10024678:Liver failure,,,,,E11|E1105,,
,Liver Laceration(s),,1955,C50854,E1106,A cut or tear in the liver.,MedDRA:10068143:Liver laceration,,,,,E11|E1106,,
,Unspecified Hepatic or Biliary Problem,,4493,C171986,E1107,"The report describes a non-specific problem with the liver or biliary system. Note: Please use ""Appropriate Term / Code Not Available"" if the report describes a specific problem but the relevant term does not exist.",,,,,Term was added on 18 March 2020 for cases where the category of a health effect was reported but with no further details.,E11|E1107,,
,Biliary Leak,,4820,C187364,E1108,Sudden unexpected leakage of bile from the liver or soft tissue.,MedDRA:10057586:Post procedural bile leak,Hepatic and Biliary System,Procedural Complications,,"Term was added on 27 January 2022. For details, see comment No. 5 of the Change Log (Release Number 2022).",E11|E1108,,
,Cholangitis,,4821,C26718,E1109,Inflammation of the bile duct.,MedDRA:10008604:Cholangitis,Hepatic and Biliary System,Procedural Complications,,"Term was added on 27 January 2022. For details, see comment No. 6 of the Change Log (Release Number 2022).",E11|E1109,,
"Endocrine, Metabolism and Nutrition",,,,,E12,"Endocrine, Metabolism and Nutrition",,,,Not selectable,Please use more detailed term within the hierarchy. NOTE: Term was modified on 18 March 2020 to include Endocrine.,E12,,
,Respiratory Acidosis,,2482,C50728,E0739,"A condition in which the blood pH is less than normal, secondary to impaired gas exchange.",MedDRA:10038661:Respiratory acidosis,Respiratory System,"Endocrine, Metabolism and Nutrition",,,E12|E0739,,
,Respiratory Alkalosis,,2483,C50729,E0740,"A condition in which the blood pH is greater than normal, secondary to impaired gas exchange.",MedDRA:10038664:Respiratory alkalosis,Respiratory System,"Endocrine, Metabolism and Nutrition",,,E12|E0740,,
,Dehydration,,1807,C26740,E1201,A condition resulting from the excessive loss of fluid from the body.,MedDRA:10012174:Dehydration,,,,,E12|E1201,,
,Electrolyte Imbalance,,2196,C50545,E1202,"Higher or lower than normal values for the serum electrolytes; usually affecting Na, K, Cl, Ca, CO2, BUN.",MedDRA:10014418:Electrolyte imbalance,"Endocrine, Metabolism and Nutrition",Blood and Lymphatic System,,,E12|E1202,,
,,Hypernatremia,2242,C37970,E120201,Higher than normal levels of sodium in the circulating blood.,MedDRA:10020680:Hypernatremia,"Endocrine, Metabolism and Nutrition",Blood and Lymphatic System,,,E12|E1202|E120201,,
,,Hyponatremia,4494,C37976,E120202,Lower than normal levels of sodium in the circulating blood.,MedDRA:10021038:Hyponatremia,"Endocrine, Metabolism and Nutrition",Blood and Lymphatic System,,,E12|E1202|E120202,,
,,Hypercalcemia,4822,C3112,E120203,Higher than normal levels of calcium in the circulating blood.,MedDRA:10020587:Hypercalcemia,,,,"Term was added on 27 January 2022. For details, see comment No. 38 / 90 of the Change Log (Release Number 2022).",E12|E1202|E120203,,
,,Hypocalcemia,4823,C37973,E120204,Lower than normal levels of calcium in the circulating blood.,MedDRA:10020949:Hypocalcemia,,,,"Term was added on 27 January 2022. For details, see comment No. 39 / 91 of the Change Log (Release Number 2022).",E12|E1202|E120204,,
,,Hyperkalemia,4824,C37968,E120205,Higher than normal levels of potassium in the circulating blood.,MedDRA:10020647:Hyperkalemia,,,,"Term was added on 27 January 2022. For details, see comment No. 63 of the Change Log (Release Number 2022).",E12|E1202|E120205,,
,,Hypokalemia,4825,C37974,E120206,Lower than normal levels of potassium in the circulating blood.,MedDRA:10021018:Hypokalemia,,,,"Term was added on 27 January 2022. For details, see comment No. 64 of the Change Log (Release Number 2022).",E12|E1202|E120206,,
,,Blood Bicarbonate Increased,4826,C187367,E120207,Higher than normal levels of bicarbonate in the blood.,MedDRA:10005360:Blood bicarbonate increased,,,,"Term was added on 27 January 2022. For details, see comment No. 88 of the Change Log (Release Number 2022).",E12|E1202|E120207,,
,,Blood Bicarbonate Decreased,4827,C78181,E120208,Lower than normal levels of bicarbonate in the blood.,MedDRA:10005359:Blood bicarbonate decreased,,,,"Term was added on 27 January 2022. For details, see comment No. 89 of the Change Log (Release Number 2022).",E12|E1202|E120208,,
,,Hyperphosphatemia,4828,C113750,E120209,Higher than normal levels of phosphate in the circulating blood.,MedDRA:10020712:Hyperphosphatemia,,,,"Term was added on 27 January 2022. For details, see comment No. 61 of the Change Log (Release Number 2022).",E12|E1202|E120209,,
,Feeding Problem,,1850,C50560,E1203,Interruption or disruption of the intake of food/nutrition.,MedDRA:10061148:Feeding disorder,,,,,E12|E1203,,
,Hot Flashes/Flushes,,2153,C3109,E1204,"A temporary and/or sudden feeling of intense body warmth, flushing, sometimes accompanied by sweating.",MedDRA:10020407:Hot flashes,,,,,E12|E1204,,
,Hyperglycemia,,1905,C26797,E1205,Abnormally high level of glucose in the blood.,MedDRA:10020639:Hyperglycemia,"Endocrine, Metabolism and Nutrition",Investigations and Diagnostic Tests,,,E12|E1205,,
,,Elevated ketones/Diabetic Ketoacidosis,2364,C50530,E120501,"Elevated ketones, including metabolic acidosis produced by accumulation of ketone bodies resulting from uncontrolled diabetes mellitus.",MedDRA:10057594:Blood ketone body increased,,,,"Editorial change on 31 January 2023 to update MedDRA mapping from Diabetic ketoacidosis (10012671) to Blood ketone body increased (10057594). For details, see comment No. 85 / 86 of the Change Log (Release Number 2023).",E12|E1205|E120501,,
